"Notes","Residence State","Residence State Code","Year","Year Code","MCD - ICD Chapter","MCD - ICD Chapter Code",Deaths,Population,Crude Rate
,"Idaho","16","2023","2023","Codes for special purposes","U00-U99",332,1964726,16.9
,"Idaho","16","2023","2023","External causes of morbidity and mortality","V01-Y89",2205,1964726,112.2
,"Idaho","16","2024 (provisional)","2024","Certain infectious and parasitic diseases","A00-B99",1252,1964726,63.7
,"Idaho","16","2024 (provisional)","2024","Neoplasms","C00-D48",4075,1964726,207.4
,"Idaho","16","2024 (provisional)","2024","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",517,1964726,26.3
,"Idaho","16","2024 (provisional)","2024","Endocrine, nutritional and metabolic diseases","E00-E89",4258,1964726,216.7
,"Idaho","16","2024 (provisional)","2024","Mental and behavioural disorders","F01-F99",4845,1964726,246.6
,"Idaho","16","2024 (provisional)","2024","Diseases of the nervous system","G00-G98",2705,1964726,137.7
,"Idaho","16","2024 (provisional)","2024","Diseases of the eye and adnexa","H00-H59",24,1964726,1.2
,"Idaho","16","2024 (provisional)","2024","Diseases of the ear and mastoid process","H60-H95",14,1964726,Unreliable
,"Idaho","16","2024 (provisional)","2024","Diseases of the circulatory system","I00-I99",9321,1964726,474.4
,"Idaho","16","2024 (provisional)","2024","Diseases of the respiratory system","J00-J98",4328,1964726,220.3
,"Idaho","16","2024 (provisional)","2024","Diseases of the digestive system","K00-K92",1775,1964726,90.3
,"Idaho","16","2024 (provisional)","2024","Diseases of the skin and subcutaneous tissue","L00-L98",200,1964726,10.2
,"Idaho","16","2024 (provisional)","2024","Diseases of the musculoskeletal system and connective tissue","M00-M99",533,1964726,27.1
,"Idaho","16","2024 (provisional)","2024","Diseases of the genitourinary system","N00-N99",1684,1964726,85.7
,"Idaho","16","2024 (provisional)","2024","Certain conditions originating in the perinatal period","P00-P96",75,1964726,3.8
,"Idaho","16","2024 (provisional)","2024","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",105,1964726,5.3
,"Idaho","16","2024 (provisional)","2024","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",4047,1964726,206.0
,"Idaho","16","2024 (provisional)","2024","Injury, poisoning and certain other consequences of external causes","S00-T98",2023,1964726,103.0
,"Idaho","16","2024 (provisional)","2024","Codes for special purposes","U00-U99",243,1964726,12.4
,"Idaho","16","2024 (provisional)","2024","External causes of morbidity and mortality","V01-Y89",2113,1964726,107.5
,"Idaho","16","2025 (provisional and partial)","2025","Certain infectious and parasitic diseases","A00-B99",899,1964726,45.8
,"Idaho","16","2025 (provisional and partial)","2025","Neoplasms","C00-D48",2932,1964726,149.2
,"Idaho","16","2025 (provisional and partial)","2025","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",424,1964726,21.6
,"Idaho","16","2025 (provisional and partial)","2025","Endocrine, nutritional and metabolic diseases","E00-E89",2992,1964726,152.3
,"Idaho","16","2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99",3151,1964726,160.4
,"Idaho","16","2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98",1935,1964726,98.5
,"Idaho","16","2025 (provisional and partial)","2025","Diseases of the eye and adnexa","H00-H59",24,1964726,1.2
,"Idaho","16","2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99",6463,1964726,329.0
,"Idaho","16","2025 (provisional and partial)","2025","Diseases of the respiratory system","J00-J98",2957,1964726,150.5
,"Idaho","16","2025 (provisional and partial)","2025","Diseases of the digestive system","K00-K92",1314,1964726,66.9
,"Idaho","16","2025 (provisional and partial)","2025","Diseases of the skin and subcutaneous tissue","L00-L98",143,1964726,7.3
,"Idaho","16","2025 (provisional and partial)","2025","Diseases of the musculoskeletal system and connective tissue","M00-M99",412,1964726,21.0
,"Idaho","16","2025 (provisional and partial)","2025","Diseases of the genitourinary system","N00-N99",1115,1964726,56.8
,"Idaho","16","2025 (provisional and partial)","2025","Certain conditions originating in the perinatal period","P00-P96",61,1964726,3.1
,"Idaho","16","2025 (provisional and partial)","2025","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",78,1964726,4.0
,"Idaho","16","2025 (provisional and partial)","2025","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2769,1964726,140.9
,"Idaho","16","2025 (provisional and partial)","2025","Injury, poisoning and certain other consequences of external causes","S00-T98",1156,1964726,58.8
,"Idaho","16","2025 (provisional and partial)","2025","Codes for special purposes","U00-U99",76,1964726,3.9
,"Idaho","16","2025 (provisional and partial)","2025","External causes of morbidity and mortality","V01-Y89",486,1964726,24.7
,"Idaho","16","2025 (provisional and partial)","2025","Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death.","999--999",867,1964726,44.1
,"Illinois","17","2018","2018","Certain infectious and parasitic diseases","A00-B99",9408,12741080,73.8
,"Illinois","17","2018","2018","Neoplasms","C00-D48",26702,12741080,209.6
,"Illinois","17","2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",2620,12741080,20.6
,"Illinois","17","2018","2018","Endocrine, nutritional and metabolic diseases","E00-E89",14080,12741080,110.5
,"Illinois","17","2018","2018","Mental and behavioural disorders","F01-F99",22440,12741080,176.1
,"Illinois","17","2018","2018","Diseases of the nervous system","G00-G98",11485,12741080,90.1
,"Illinois","17","2018","2018","Diseases of the eye and adnexa","H00-H59",61,12741080,0.5
,"Illinois","17","2018","2018","Diseases of the ear and mastoid process","H60-H95",21,12741080,0.2
,"Illinois","17","2018","2018","Diseases of the circulatory system","I00-I99",54892,12741080,430.8
,"Illinois","17","2018","2018","Diseases of the respiratory system","J00-J98",26051,12741080,204.5
,"Illinois","17","2018","2018","Diseases of the digestive system","K00-K92",7207,12741080,56.6
,"Illinois","17","2018","2018","Diseases of the skin and subcutaneous tissue","L00-L98",801,12741080,6.3
,"Illinois","17","2018","2018","Diseases of the musculoskeletal system and connective tissue","M00-M99",1814,12741080,14.2
,"Illinois","17","2018","2018","Diseases of the genitourinary system","N00-N99",10088,12741080,79.2
,"Illinois","17","2018","2018","Pregnancy, childbirth and the puerperium","O00-O99",36,12741080,0.3
,"Illinois","17","2018","2018","Certain conditions originating in the perinatal period","P00-P96",646,12741080,5.1
,"Illinois","17","2018","2018","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",573,12741080,4.5
,"Illinois","17","2018","2018","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",13872,12741080,108.9
,"Illinois","17","2018","2018","Injury, poisoning and certain other consequences of external causes","S00-T98",10199,12741080,80.0
,"Illinois","17","2018","2018","External causes of morbidity and mortality","V01-Y89",10789,12741080,84.7
,"Illinois","17","2019","2019","Certain infectious and parasitic diseases","A00-B99",9137,12671821,72.1
,"Illinois","17","2019","2019","Neoplasms","C00-D48",26689,12671821,210.6
,"Illinois","17","2019","2019","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",2559,12671821,20.2
,"Illinois","17","2019","2019","Endocrine, nutritional and metabolic diseases","E00-E89",14572,12671821,115.0
,"Illinois","17","2019","2019","Mental and behavioural disorders","F01-F99",22362,12671821,176.5
,"Illinois","17","2019","2019","Diseases of the nervous system","G00-G98",11622,12671821,91.7
,"Illinois","17","2019","2019","Diseases of the eye and adnexa","H00-H59",46,12671821,0.4
,"Illinois","17","2019","2019","Diseases of the ear and mastoid process","H60-H95",20,12671821,0.2
,"Illinois","17","2019","2019","Diseases of the circulatory system","I00-I99",55252,12671821,436.0
,"Illinois","17","2019","2019","Diseases of the respiratory system","J00-J98",25199,12671821,198.9
,"Illinois","17","2019","2019","Diseases of the digestive system","K00-K92",7261,12671821,57.3
,"Illinois","17","2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98",839,12671821,6.6
,"Illinois","17","2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99",1801,12671821,14.2
,"Illinois","17","2019","2019","Diseases of the genitourinary system","N00-N99",9933,12671821,78.4
,"Illinois","17","2019","2019","Pregnancy, childbirth and the puerperium","O00-O99",37,12671821,0.3
,"Illinois","17","2019","2019","Certain conditions originating in the perinatal period","P00-P96",529,12671821,4.2
,"Illinois","17","2019","2019","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",504,12671821,4.0
,"Illinois","17","2019","2019","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",13849,12671821,109.3
,"Illinois","17","2019","2019","Injury, poisoning and certain other consequences of external causes","S00-T98",10200,12671821,80.5
,"Illinois","17","2019","2019","External causes of morbidity and mortality","V01-Y89",11017,12671821,86.9
,"Illinois","17","2020","2020","Certain infectious and parasitic diseases","A00-B99",10653,12587530,84.6
,"Illinois","17","2020","2020","Neoplasms","C00-D48",27533,12587530,218.7
,"Illinois","17","2020","2020","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",2941,12587530,23.4
,"Illinois","17","2020","2020","Endocrine, nutritional and metabolic diseases","E00-E89",22053,12587530,175.2
,"Illinois","17","2020","2020","Mental and behavioural disorders","F01-F99",25704,12587530,204.2
,"Illinois","17","2020","2020","Diseases of the nervous system","G00-G98",14146,12587530,112.4
,"Illinois","17","2020","2020","Diseases of the eye and adnexa","H00-H59",52,12587530,0.4
,"Illinois","17","2020","2020","Diseases of the ear and mastoid process","H60-H95",18,12587530,Unreliable
,"Illinois","17","2020","2020","Diseases of the circulatory system","I00-I99",68246,12587530,542.2
,"Illinois","17","2020","2020","Diseases of the respiratory system","J00-J98",37307,12587530,296.4
,"Illinois","17","2020","2020","Diseases of the digestive system","K00-K92",8116,12587530,64.5
,"Illinois","17","2020","2020","Diseases of the skin and subcutaneous tissue","L00-L98",920,12587530,7.3
,"Illinois","17","2020","2020","Diseases of the musculoskeletal system and connective tissue","M00-M99",2032,12587530,16.1
,"Illinois","17","2020","2020","Diseases of the genitourinary system","N00-N99",11796,12587530,93.7
,"Illinois","17","2020","2020","Pregnancy, childbirth and the puerperium","O00-O99",37,12587530,0.3
,"Illinois","17","2020","2020","Certain conditions originating in the perinatal period","P00-P96",504,12587530,4.0
,"Illinois","17","2020","2020","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",582,12587530,4.6
,"Illinois","17","2020","2020","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",16446,12587530,130.7
,"Illinois","17","2020","2020","Injury, poisoning and certain other consequences of external causes","S00-T98",11658,12587530,92.6
,"Illinois","17","2020","2020","Codes for special purposes","U00-U99",17289,12587530,137.4
,"Illinois","17","2020","2020","External causes of morbidity and mortality","V01-Y89",12575,12587530,99.9
,"Illinois","17","2021","2021","Certain infectious and parasitic diseases","A00-B99",11852,12671469,93.5
,"Illinois","17","2021","2021","Neoplasms","C00-D48",27145,12671469,214.2
,"Illinois","17","2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",2945,12671469,23.2
,"Illinois","17","2021","2021","Endocrine, nutritional and metabolic diseases","E00-E89",20425,12671469,161.2
,"Illinois","17","2021","2021","Mental and behavioural disorders","F01-F99",22683,12671469,179.0
,"Illinois","17","2021","2021","Diseases of the nervous system","G00-G98",12957,12671469,102.3
,"Illinois","17","2021","2021","Diseases of the eye and adnexa","H00-H59",47,12671469,0.4
,"Illinois","17","2021","2021","Diseases of the ear and mastoid process","H60-H95",19,12671469,Unreliable
,"Illinois","17","2021","2021","Diseases of the circulatory system","I00-I99",63568,12671469,501.7
,"Illinois","17","2021","2021","Diseases of the respiratory system","J00-J98",33755,12671469,266.4
,"Illinois","17","2021","2021","Diseases of the digestive system","K00-K92",8547,12671469,67.5
,"Illinois","17","2021","2021","Diseases of the skin and subcutaneous tissue","L00-L98",994,12671469,7.8
,"Illinois","17","2021","2021","Diseases of the musculoskeletal system and connective tissue","M00-M99",1946,12671469,15.4
,"Illinois","17","2021","2021","Diseases of the genitourinary system","N00-N99",11858,12671469,93.6
,"Illinois","17","2021","2021","Pregnancy, childbirth and the puerperium","O00-O99",48,12671469,0.4
,"Illinois","17","2021","2021","Certain conditions originating in the perinatal period","P00-P96",470,12671469,3.7
,"Illinois","17","2021","2021","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",555,12671469,4.4
,"Illinois","17","2021","2021","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",16887,12671469,133.3
,"Illinois","17","2021","2021","Injury, poisoning and certain other consequences of external causes","S00-T98",12451,12671469,98.3
,"Illinois","17","2021","2021","Codes for special purposes","U00-U99",12503,12671469,98.7
,"Illinois","17","2021","2021","External causes of morbidity and mortality","V01-Y89",13376,12671469,105.6
,"Illinois","17","2022","2022","Certain infectious and parasitic diseases","A00-B99",10504,12582032,83.5
,"Illinois","17","2022","2022","Neoplasms","C00-D48",27003,12582032,214.6
,"Illinois","17","2022","2022","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",3053,12582032,24.3
,"Illinois","17","2022","2022","Endocrine, nutritional and metabolic diseases","E00-E89",19406,12582032,154.2
,"Illinois","17","2022","2022","Mental and behavioural disorders","F01-F99",22741,12582032,180.7
