"Notes","Year","Year Code","UCD - ICD Chapter","UCD - ICD Chapter Code","MCD - ICD-10 113 Cause List","MCD - ICD-10 113 Cause List Code",Deaths,Population,Crude Rate
,"2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98","Accidents (unintentional injuries) (V01-X59,Y85-Y86)","GR113-112",97,328239523,0.0
,"2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98","Nontransport accidents (W00-X59,Y86)","GR113-117",94,328239523,0.0
,"2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98","Falls (W00-W19)","GR113-118",13,328239523,Unreliable
,"2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122",13,328239523,Unreliable
,"2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123",72,328239523,0.0
,"2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98","Complications of medical and surgical care (Y40-Y84,Y88)","GR113-135",129,328239523,0.0
,"2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98","Other contributing conditions (O08,S,T)","GR113-137",129,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Certain other intestinal infections (A04,A07-A09)","GR113-003",88,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Septicemia (A40-A41)","GR113-010",3415,328239523,1.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Viral hepatitis (B15-B19)","GR113-015",77,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1,U09.9)","GR113-018",737,328239523,0.2
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasms (C00-C97)","GR113-019",607,328239523,0.2
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)","GR113-020",14,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasms of colon, rectum and anus (C18-C21)","GR113-023",62,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasms of liver and intrahepatic bile ducts (C22)","GR113-024",14,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasms of trachea, bronchus and lung (C33-C34)","GR113-027",70,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant melanoma of skin (C43)","GR113-028",12,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasm of breast (C50)","GR113-029",72,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)","GR113-031",14,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasm of ovary (C56)","GR113-032",11,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasm of prostate (C61)","GR113-033",71,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasms of kidney and renal pelvis (C64-C65)","GR113-034",18,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasm of bladder (C67)","GR113-035",25,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)","GR113-036",12,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)","GR113-037",103,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Non-Hodgkin lymphoma (C82-C85)","GR113-039",38,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Leukemia (C91-C95)","GR113-040",40,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Multiple myeloma and immunoproliferative neoplasms (C88,C90)","GR113-041",23,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043",136,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)","GR113-044",76,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Anemias (D50-D64)","GR113-045",578,328239523,0.2
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Diabetes mellitus (E10-E14)","GR113-046",1436,328239523,0.4
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Nutritional deficiencies (E40-E64)","GR113-047",673,328239523,0.2
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Malnutrition (E40-E46)","GR113-048",654,328239523,0.2
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other nutritional deficiencies (E50-E64)","GR113-049",24,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Meningitis (G00,G03)","GR113-050",12,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Parkinson disease (G20-G21)","GR113-051",112,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Alzheimer disease (G30)","GR113-052",168,328239523,0.1
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Major cardiovascular diseases (I00-I78)","GR113-053",6877,328239523,2.1
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054",5520,328239523,1.7
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)","GR113-055",41,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hypertensive heart disease (I11)","GR113-056",122,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hypertensive heart and renal disease (I13)","GR113-057",24,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Ischemic heart diseases (I20-I25)","GR113-058",1296,328239523,0.4
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Acute myocardial infarction (I21-I22)","GR113-059",321,328239523,0.1
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other acute ischemic heart diseases (I24)","GR113-060",15,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other forms of chronic ischemic heart disease (I20,I25)","GR113-061",1022,328239523,0.3
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Atherosclerotic cardiovascular disease, so described (I25.0)","GR113-062",97,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)","GR113-063",927,328239523,0.3
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other heart diseases (I26-I51)","GR113-064",4749,328239523,1.4
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Acute and subacute endocarditis (I33)","GR113-065",52,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Diseases of pericardium and acute myocarditis (I30-I31,I40)","GR113-066",46,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Heart failure (I50)","GR113-067",1517,328239523,0.5
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068",3808,328239523,1.2
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Essential hypertension and hypertensive renal disease (I10,I12,I15)","GR113-069",1704,328239523,0.5
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Cerebrovascular diseases (I60-I69)","GR113-070",559,328239523,0.2
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Atherosclerosis (I70)","GR113-071",68,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other diseases of circulatory system (I71-I78)","GR113-072",641,328239523,0.2
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Aortic aneurysm and dissection (I71)","GR113-073",38,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other diseases of arteries, arterioles and capillaries (I72-I78)","GR113-074",606,328239523,0.2
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other disorders of circulatory system (I80-I99)","GR113-075",385,328239523,0.1
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Influenza and pneumonia (J09-J18)","GR113-076",1146,328239523,0.3
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Influenza (J09-J11)","GR113-077",18,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Pneumonia (J12-J18)","GR113-078",1130,328239523,0.3
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other acute lower respiratory infections (J20-J22,U04)","GR113-079",11,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Chronic lower respiratory diseases (J40-J47)","GR113-082",956,328239523,0.3
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Bronchitis, chronic and unspecified (J40-J42)","GR113-083",13,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Emphysema (J43)","GR113-084",50,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Asthma (J45-J46)","GR113-085",54,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other chronic lower respiratory diseases (J44,J47)","GR113-086",852,328239523,0.3
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Pneumonitis due to solids and liquids (J69)","GR113-088",293,328239523,0.1
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)","GR113-089",3323,328239523,1.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Peptic ulcer (K25-K28)","GR113-090",44,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hernia (K40-K46)","GR113-092",22,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Chronic liver disease and cirrhosis (K70,K73-K74)","GR113-093",222,328239523,0.1
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Alcoholic liver disease (K70)","GR113-094",43,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Other chronic liver disease and cirrhosis (K73-K74)","GR113-095",180,328239523,0.1
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Cholelithiasis and other disorders of gallbladder (K80-K82)","GR113-096",19,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","GR113-097",1941,328239523,0.6
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)","GR113-098",34,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)","GR113-099",18,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Renal failure (N17-N19)","GR113-100",1912,328239523,0.6
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Infections of kidney (N10-N12,N13.6,N15.1)","GR113-102",11,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hyperplasia of prostate (N40)","GR113-103",35,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Inflammatory diseases of female pelvic organs (N70-N76)","GR113-104",10,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Certain conditions originating in the perinatal period (P00-P96)","GR113-108",10,328239523,Unreliable
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109",71,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","GR113-110",3881,328239523,1.2
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","All other diseases (Residual) ","GR113-111",14553,328239523,4.4
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Accidents (unintentional injuries) (V01-X59,Y85-Y86)","GR113-112",445,328239523,0.1
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Nontransport accidents (W00-X59,Y86)","GR113-117",436,328239523,0.1
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Falls (W00-W19)","GR113-118",152,328239523,0.0
,"2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122",17,328239523,Unreliable
