"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
"Total"	"Virginia"	"51"			20067	116579933	17.213082461	16.974919898	17.451245024	0.121511512	16.975249958	16.738217553	17.212282362	0.120934900	2.476108215%
	"Washington"	"53"	"1999"	"1999"	559	3786793	14.761831450	13.538087917	15.985574982	0.624358945	16.147214071	14.806930079	17.487498063	0.683818363	0.068976154%
	"Washington"	"53"	"2000"	"2000"	590	3820917	15.441319453	14.195329692	16.687309214	0.635709061	16.765537249	15.410144163	18.120930335	0.691527085	0.072801308%
	"Washington"	"53"	"2001"	"2001"	648	3881739	16.693548948	15.408211256	17.978886640	0.655784537	18.022112402	16.631057248	19.413167557	0.709722017	0.079958047%
	"Washington"	"53"	"2002"	"2002"	606	3932227	15.411114363	14.184088258	16.638140469	0.626033727	16.488629064	15.170870699	17.806387430	0.672325697	0.074775581%
	"Washington"	"53"	"2003"	"2003"	638	3976054	16.046059737	14.800931343	17.291188130	0.635269588	16.963979595	15.641194278	18.286764911	0.674890468	0.078724126%
	"Washington"	"53"	"2004"	"2004"	678	4040177	16.781442991	15.518247618	18.044638365	0.644487435	17.525714733	16.197506990	18.853922477	0.677657012	0.083659808%
	"Washington"	"53"	"2005"	"2005"	645	4111356	15.688254678	14.477514806	16.898994550	0.617724425	16.330974884	15.060873743	17.601076025	0.648010786	0.079587871%
	"Washington"	"53"	"2006"	"2006"	655	4204829	15.577327877	14.384361008	16.770294746	0.608656566	15.998600714	14.762293390	17.234908038	0.630769043	0.080821791%
	"Washington"	"53"	"2007"	"2007"	710	4282914	16.577498404	15.358099243	17.796897565	0.622142429	16.829555573	15.576995978	18.082115168	0.639061018	0.087608354%
	"Washington"	"53"	"2008"	"2008"	760	4359520	17.433111902	16.193675654	18.672548150	0.632365432	17.702074194	16.427752216	18.976396172	0.650164275	0.093777956%
	"Washington"	"53"	"2009"	"2009"	808	4440946	18.194321660	16.939776616	19.448866705	0.640074002	18.287034155	17.007485746	19.566582565	0.652830821	0.099700774%
	"Washington"	"53"	"2010"	"2010"	817	4493133	18.183303276	16.936442896	19.430163657	0.636153256	17.990056518	16.735792659	19.244320377	0.639930540	0.100811303%
	"Washington"	"53"	"2011"	"2011"	776	4582540	16.933840185	15.742376890	18.125303479	0.607889436	16.644184213	15.450806227	17.837562199	0.608866319	0.095752229%
	"Washington"	"53"	"2012"	"2012"	820	4644166	17.656560941	16.448036987	18.865084895	0.616593854	17.150765212	15.954402399	18.347128024	0.610389190	0.101181479%
	"Washington"	"53"	"2013"	"2013"	782	4709173	16.605888125	15.441990445	17.769785805	0.593825347	15.693844810	14.572053438	16.815636183	0.572342537	0.096492581%
	"Washington"	"53"	"2014"	"2014"	864	4790239	18.036678337	16.833982631	19.239374043	0.613620258	17.061507667	15.899836043	18.223179290	0.592689604	0.106610729%
	"Washington"	"53"	"2015"	"2015"	882	4892139	18.028923544	16.839075296	19.218771793	0.607065433	16.640958180	15.519185568	17.762730793	0.572332966	0.108831786%
	"Washington"	"53"	"2016"	"2016"	864	4997308	17.289308564	16.136447889	18.442169239	0.588194222	15.761995010	14.688069227	16.835920793	0.547921318	0.106610729%
	"Washington"	"53"	"2017"	"2017"	945	5107058	18.503803951	17.324023528	19.683584375	0.601928788	16.979529661	15.873896674	18.085162648	0.564098463	0.116605485%
	"Washington"	"53"	"2018"	"2018"	978	5214860	18.754098864	17.578706554	19.929491174	0.599689954	16.904595576	15.824667382	17.984523770	0.550983772	0.120677422%
	"Washington"	"53"	"2019"	"2019"	980	5293324	18.513886548	17.354733901	19.673039196	0.591404412	16.424315344	15.377408194	17.471222493	0.534136301	0.120924206%
	"Washington"	"53"	"2020"	"2020"	1049	5369911	19.534774412	18.352613141	20.716935685	0.603143506	17.401907946	16.331480517	18.472335376	0.546136444	0.129438258%
"Total"	"Washington"	"53"			17054	98931323	17.238220902	16.979497696	17.496944108	0.132001636	16.873541456	16.617930240	17.129152672	0.130413886	2.104327976%
	"West Virginia"	"54"	"1999"	"1999"	180	1229266	14.642884453	12.503708765	16.782060141	1.091416168	13.099698688	11.182861539	15.016535837	0.977978137	0.022210569%
	"West Virginia"	"54"	"2000"	"2000"	216	1233520	17.510863221	15.175595096	19.846131346	1.191463329	15.641024206	13.552831930	17.729216482	1.065404222	0.026652682%
	"West Virginia"	"54"	"2001"	"2001"	183	1231765	14.856729977	12.704177457	17.009282497	1.098241082	13.173034840	11.262270764	15.083798916	0.974879631	0.022580745%
	"West Virginia"	"54"	"2002"	"2002"	208	1237245	16.811545005	14.526830013	19.096259997	1.165670914	14.779382610	12.767559553	16.791205667	1.026440335	0.025665546%
	"West Virginia"	"54"	"2003"	"2003"	190	1244913	15.262110686	13.091940115	17.432281256	1.107229883	13.490294786	11.565659210	15.414930362	0.981956926	0.023444489%
	"West Virginia"	"54"	"2004"	"2004"	241	1250915	19.265897363	16.833487295	21.698307431	1.241025545	16.771569065	14.647068742	18.896069388	1.083928736	0.029737483%
	"West Virginia"	"54"	"2005"	"2005"	181	1259131	14.374993547	12.280763230	16.469223864	1.068484856	12.389904500	10.575832679	14.203976321	0.925546848	0.022333961%
	"West Virginia"	"54"	"2006"	"2006"	206	1269071	16.232346338	14.015662466	18.449030211	1.130961159	13.888847322	11.982467573	15.795227070	0.972642729	0.025418762%
	"West Virginia"	"54"	"2007"	"2007"	213	1276766	16.682775074	14.442328645	18.923221503	1.143084913	14.061172010	12.160557455	15.961786566	0.969701304	0.026282506%
	"West Virginia"	"54"	"2008"	"2008"	225	1283930	17.524319862	15.234475400	19.814164324	1.168287991	15.050502857	13.069931629	17.031074086	1.010495525	0.027763211%
	"West Virginia"	"54"	"2009"	"2009"	236	1290716	18.284425079	15.951604278	20.617245880	1.190214695	15.191920953	13.240261850	17.143580055	0.995744440	0.029120523%
	"West Virginia"	"54"	"2010"	"2010"	222	1296577	17.122006638	14.869665105	19.374348170	1.149153843	14.485368637	12.560951843	16.409785432	0.981845303	0.027393035%
	"West Virginia"	"54"	"2011"	"2011"	247	1299073	19.013558130	16.642342813	21.384773446	1.209803733	15.817715799	13.818869863	17.816561735	1.019819355	0.030477836%
	"West Virginia"	"54"	"2012"	"2012"	291	1300233	22.380604092	19.809134568	24.952073616	1.311974247	18.165688268	16.048472526	20.282904010	1.080212113	0.035907086%
	"West Virginia"	"54"	"2013"	"2013"	253	1300710	19.450915269	17.054092881	21.847737658	1.222868566	15.529559032	13.587743242	17.471374821	0.990722342	0.031218188%
	"West Virginia"	"54"	"2014"	"2014"	262	1299670	20.158963429	17.717930586	22.599996272	1.245424920	16.210513130	14.213785104	18.207241155	1.018738788	0.032328716%
	"West Virginia"	"54"	"2015"	"2015"	283	1298938	21.787029096	19.248624374	24.325433818	1.295104450	17.213093867	15.158309009	19.267878725	1.048359621	0.034919949%
	"West Virginia"	"54"	"2016"	"2016"	262	1294399	20.241053956	17.790080837	22.692027076	1.250496490	15.587385991	13.665189513	17.509582470	0.980712489	0.032328716%
	"West Virginia"	"54"	"2017"	"2017"	277	1287534	21.513994970	18.980399642	24.047590299	1.292650678	16.554378642	14.551519409	18.557237874	1.021866956	0.034179597%
	"West Virginia"	"54"	"2018"	"2018"	297	1284823	23.116024542	20.487022075	25.745027008	1.341327789	17.617967638	15.566444365	19.669490910	1.046695547	0.036647438%
	"West Virginia"	"54"	"2019"	"2019"	316	1278794	24.710782190	21.986205588	27.435358792	1.390090103	18.632679133	16.521388549	20.743969717	1.077189073	0.038991887%
	"West Virginia"	"54"	"2020"	"2020"	293	1275287	22.975220480	20.344456124	25.605984835	1.342226712	17.452922518	15.389222170	19.516622865	1.052908341	0.036153870%
"Total"	"West Virginia"	"54"			5282	28023276	18.848617128	18.340298102	19.356936155	0.259346442	15.545071599	15.122198572	15.967944626	0.215751544	0.651756794%
	"Wisconsin"	"55"	"1999"	"1999"	578	3451577	16.745968582	15.380749266	18.111187897	0.696540467	16.219425973	14.895571706	17.543280239	0.675435850	0.071320603%
	"Wisconsin"	"55"	"2000"	"2000"	578	3474290	16.636492636	15.280198374	17.992786897	0.691986868	16.123524673	14.807490429	17.439558917	0.671446043	0.071320603%
	"Wisconsin"	"55"	"2001"	"2001"	625	3504789	17.832742570	16.434655553	19.230829588	0.713309703	17.167732949	15.819701224	18.515764674	0.687771288	0.077120030%
	"Wisconsin"	"55"	"2002"	"2002"	661	3534632	18.700673790	17.275024848	20.126322732	0.727371909	17.877106935	16.512100901	19.242112968	0.696431650	0.081562143%
	"Wisconsin"	"55"	"2003"	"2003"	634	3563354	17.792226088	16.407251736	19.177200440	0.706619567	16.899003376	15.580507448	18.217499303	0.672702004	0.078230558%
	"Wisconsin"	"55"	"2004"	"2004"	641	3595912	17.825797739	16.445807448	19.205788031	0.704076679	16.840153867	15.532377815	18.147929919	0.667232679	0.079094302%
	"Wisconsin"	"55"	"2005"	"2005"	649	3630762	17.875035599	16.499788814	19.250282384	0.701656523	16.704756985	15.414674674	17.994839297	0.658205261	0.080081439%
	"Wisconsin"	"55"	"2006"	"2006"	683	3664283	18.639390025	17.241485807	20.037294244	0.713216438	17.364651531	16.055679087	18.673623974	0.667843083	0.084276768%
	"Wisconsin"	"55"	"2007"	"2007"	637	3703311	17.200823803	15.865041756	18.536605851	0.681521453	15.970692563	14.722527865	17.218857261	0.636818724	0.078600734%
	"Wisconsin"	"55"	"2008"	"2008"	747	3739712	19.974800198	18.542354346	21.407246051	0.730839721	18.261705784	16.943277444	19.580134124	0.672667520	0.092173859%
	"Wisconsin"	"55"	"2009"	"2009"	723	3773090	19.162013098	17.765232945	20.558793251	0.712642935	17.373446639	16.096336500	18.650556777	0.651586805	0.089212450%
	"Wisconsin"	"55"	"2010"	"2010"	738	3798238	19.430062045	18.028210328	20.831913761	0.715230468	17.517366563	16.241458114	18.793275013	0.650973699	0.091063331%
	"Wisconsin"	"55"	"2011"	"2011"	767	3830095	20.025612942	18.608370312	21.442855572	0.723082974	17.713942801	16.445990270	18.981895332	0.646914557	0.094641700%
	"Wisconsin"	"55"	"2012"	"2012"	781	3854772	20.260601665	18.839638262	21.681565067	0.724981328	17.750005075	16.488453790	19.011556360	0.643648615	0.096369189%
	"Wisconsin"	"55"	"2013"	"2013"	815	3875954	21.027081333	19.583450126	22.470712539	0.736546534	17.987326202	16.735027316	19.239625089	0.638928003	0.100564519%
	"Wisconsin"	"55"	"2014"	"2014"	824	3894051	21.160483003	19.715648707	22.605317300	0.737160355	17.858636751	16.620563419	19.096710082	0.631670067	0.101675047%
	"Wisconsin"	"55"	"2015"	"2015"	846	3913342	21.618350760	20.161572510	23.075129010	0.743254209	18.049793791	16.814689579	19.284898003	0.630155210	0.104389672%
	"Wisconsin"	"55"	"2016"	"2016"	882	3929154	22.447580319	20.966115601	23.929045037	0.755849346	18.474100548	17.232541220	19.715659875	0.633448636	0.108831786%
	"Wisconsin"	"55"	"2017"	"2017"	858	3955626	21.690624948	20.239233725	23.142016171	0.740505726	17.806483487	16.590859266	19.022107709	0.620216440	0.105870377%
	"Wisconsin"	"55"	"2018"	"2018"	839	3985700	21.050254660	19.625853086	22.474656235	0.726735497	16.811257497	15.654457829	17.968057166	0.590203913	0.103525928%
	"Wisconsin"	"55"	"2019"	"2019"	902	4009767	22.495072656	21.027024835	23.963120477	0.749003990	17.823455948	16.636597537	19.010314359	0.605540005	0.111299627%
	"Wisconsin"	"55"	"2020"	"2020"	995	4029646	24.691995277	23.157729082	26.226261472	0.782788875	19.407358843	18.176495510	20.638222176	0.627991496	0.122775087%
"Total"	"Wisconsin"	"55"			16403	82712057	19.831449724	19.527956575	20.134942874	0.154843444	17.522146366	17.252316609	17.791976124	0.137668244	2.023999753%
	"Wyoming"	"56"	"1999"	"1999"	55	311132	17.677384518	13.317080853	23.009590785	2.383618042	18.622647113	14.029184976	24.239982388	2.517140149	0.006786563%
	"Wyoming"	"56"	"2000"	"2000"	39	314981	12.381699214	8.804626311	16.926154276	1.982658636	12.773107890	9.082957020	17.461221678	2.052092384	0.004812290%
	"Wyoming"	"56"	"2001"	"2001"	52	316635	16.422694901	12.265289687	21.536229412	2.277418021	16.819175975	12.561401577	22.056162798	2.339437848	0.006416386%
	"Wyoming"	"56"	"2002"	"2002"	42	320576	13.101417449	9.442322569	17.709316979	2.021592602	13.366161841	9.633126500	18.067174622	2.071930719	0.005182466%
	"Wyoming"	"56"	"2003"	"2003"	53	323532	16.381687128	12.271030377	21.427574398	2.250197782	16.488480272	12.314421491	21.622498374	2.277019853	0.006539779%
	"Wyoming"	"56"	"2004"	"2004"	55	328164	16.759912727	12.625912654	21.815372802	2.259906171	16.281410262	12.231083831	21.243658481	2.211864627	0.006786563%
	"Wyoming"	"56"	"2005"	"2005"	64	333442	19.193742840	14.781485236	24.510025732	2.399217855	18.983137907	14.587212662	24.287596132	2.391909661	0.007897091%
	"Wyoming"	"56"	"2006"	"2006"	63	340550	18.499486125	14.215560123	23.668797533	2.330716175	18.423927199	14.125440745	23.618553473	2.342524949	0.007773699%
	"Wyoming"	"56"	"2007"	"2007"	62	349521	17.738562204	13.599978256	22.739949817	2.252799653	17.620460432	13.446349560	22.681056668	2.268707347	0.007650307%
	"Wyoming"	"56"	"2008"	"2008"	58	357553	16.221371377	12.317536141	20.969853420	2.129970412	15.778846495	11.919182854	20.490094482	2.099663263	0.007156739%
	"Wyoming"	"56"	"2009"	"2009"	59	367455	16.056387857	12.222925256	20.711616388	2.090363649	16.095785288	12.190786819	20.854021335	2.131453556	0.007280131%
	"Wyoming"	"56"	"2010"	"2010"	65	371795	17.482752592	13.492838796	22.283166799	2.168468578	16.674281919	12.813018455	21.333576515	2.098952725	0.008020483%
	"Wyoming"	"56"	"2011"	"2011"	49	375992	13.032192174	9.641346092	17.229209664	1.861741739	12.183700804	8.952096003	16.201763492	1.783142337	0.006046210%
	"Wyoming"	"56"	"2012"	"2012"	55	382778	14.368641876	10.824472671	18.702799012	1.937467275	13.867248960	10.387540178	18.138638984	1.906326466	0.006786563%
	"Wyoming"	"56"	"2013"	"2013"	68	386413	17.597751628	13.665358049	22.309373649	2.134040845	16.046857695	12.384643832	20.453003881	1.987165025	0.008390659%
	"Wyoming"	"56"	"2014"	"2014"	68	388387	17.508310010	13.595903055	22.195984933	2.123194456	15.644883401	12.074408112	19.940655486	1.938493012	0.008390659%
	"Wyoming"	"56"	"2015"	"2015"	67	390698	17.148795233	13.290144818	21.778283994	2.095058785	15.465644884	11.910402438	19.749319204	1.928584526	0.008267267%
	"Wyoming"	"56"	"2016"	"2016"	69	391412	17.628483542	13.716017904	22.309903631	2.122220030	15.667428918	12.117189525	19.932886441	1.934548326	0.008514051%
	"Wyoming"	"56"	"2017"	"2017"	74	390293	18.960114581	14.887861171	23.802717446	2.204068550	16.182084080	12.614743645	20.445092310	1.932252241	0.009131012%
	"Wyoming"	"56"	"2018"	"2018"	77	390595	19.713513998	15.557510977	24.638541200	2.246563419	16.711761370	13.122409263	20.980112342	1.947415835	0.009501188%
	"Wyoming"	"56"	"2019"	"2019"	82	392504	20.891506838	16.615642133	25.931791778	2.307080982	17.517309122	13.846732168	21.862477649	1.985584592	0.010118148%
	"Wyoming"	"56"	"2020"	"2020"	81	396659	20.420562750	16.216785703	25.380921648	2.268951417	16.194736210	12.780561922	20.240667157	1.843897295	0.009994756%
"Total"	"Wyoming"	"56"			1357	7921067	17.131530386	16.220018558	18.043042214	0.465057055	15.996611045	15.135658052	16.857564038	0.439261731	0.167443008%
"Total"					810425	4473854489	18.114692867	18.075253437	18.154132297	0.020122158	16.825427918	16.788596321	16.862259515	0.018791631	100.000000000%
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"ICD-10 Codes: C25.0 (Head of pancreas - Malignant neoplasms); C25.1 (Body of pancreas - Malignant neoplasms); C25.2 (Tail of"
"pancreas - Malignant neoplasms); C25.3 (Pancreatic duct - Malignant neoplasms); C25.4 (Endocrine pancreas - Malignant"
"neoplasms); C25.7 (Other parts of pancreas - Malignant neoplasms); C25.8 (Overlapping lesion of pancreas - Malignant neoplasms);"
"C25.9 (Pancreas, unspecified - Malignant neoplasms)"
"Ten-Year Age Groups: 25-34 years; 35-44 years; 45-54 years; 55-64 years; 65-74 years; 75-84 years; 85+ years"
"Group By: State; Year"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jun 4, 2025 12:11:53 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jun 4, 2025 12:11:53 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"5. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"6. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"7. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"8. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Confidence-Intervals."
"9. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Standard-Errors."
